,Rating
5797,False
5798,True
5799,False
5800,True
5801,False
5802,False
5803,False
5804,True
5805,False
5806,False
5807,True
5808,False
5809,True
5810,True
5811,False
5812,True
5813,False
5814,False
5815,False
5816,True
5817,True
5818,False
5819,False
5820,False
5821,False
5822,False
5823,False
5824,True
5825,False
5826,False
5827,False
5828,False
5829,False
5830,False
5831,False
5832,True
5833,True
5834,True
5835,True
5836,False
5837,True
5838,True
5839,True
5840,True
5841,True
5842,False
5843,True
5844,False
5845,True
5846,True
5847,False
5848,False
5849,False
5850,False
5851,True
5852,False
5853,True
5854,True
5855,True
5856,False
5857,True
5858,False
5859,False
5860,False
5861,False
5862,False
5863,False
5864,False
5865,False
5866,False
5867,False
5868,False
5869,False
5870,False
5871,False
5872,False
5873,False
5874,False
5875,False
5876,False
5877,False
5878,False
5879,False
5880,False
5881,False
5882,True
5883,False
5884,False
5885,False
5886,False
5887,False
5888,False
5889,False
5890,False
5891,True
5892,False
5893,False
5894,False
5895,False
5896,False
5897,False
5898,False
5899,False
5900,False
5901,False
5902,False
5903,False
5904,False
5905,False
5906,False
5907,False
5908,False
5909,False
5910,False
5911,False
5912,False
5913,False
5914,False
5915,False
5916,False
5917,False
5918,True
5919,False
5920,False
5921,True
5922,False
5923,True
5924,True
5925,True
5926,False
5927,True
5928,False
5929,False
5930,False
5931,False
5932,False
5933,False
5934,False
5935,False
5936,False
5937,False
5938,False
5939,False
5940,False
5941,False
5942,True
5943,True
5944,False
5945,True
5946,False
5947,False
5948,False
5949,False
5950,False
5951,True
5952,False
5953,False
5954,False
5955,False
5956,False
5957,False
5958,False
5959,False
5960,False
5961,False
5962,False
5963,False
5964,False
5965,False
5966,False
5967,True
5968,False
5969,False
5970,False
5971,False
5972,False
5973,False
5974,False
5975,False
5976,True
5977,True
5978,False
5979,False
5980,False
5981,False
5982,False
5983,False
5984,False
5985,True
5986,False
5987,False
5988,False
5989,False
5990,False
5991,True
5992,True
5993,False
5994,False
5995,False
5996,False
5997,False
5998,True
5999,False
6000,False
6001,False
6002,False
6003,False
6004,False
6005,False
6006,False
6007,False
6008,False
6009,False
6010,False
6011,True
6012,False
6013,False
6014,False
6015,False
6016,False
6017,False
6018,False
6019,False
6020,False
6021,False
6022,False
6023,False
6024,False
6025,False
6026,False
6027,False
6028,False
6029,False
6030,False
6031,False
6032,False
6033,False
6034,False
6035,False
6036,False
6037,False
6038,False
6039,False
6040,False
6041,False
6042,False
6043,False
6044,False
6045,False
6046,False
6047,False
6048,False
6049,False
6050,False
6051,False
6052,False
6053,False
6054,False
6055,False
6056,False
6057,False
6058,False
6059,False
6060,False
6061,False
6062,False
6063,False
6064,False
6065,False
6066,False
6067,False
6068,False
6069,False
6070,False
6071,False
6072,False
6073,False
6074,False
6075,False
6076,False
6077,False
6078,False
6079,False
6080,False
6081,False
6082,False
6083,False
6084,False
6085,True
6086,False
6087,False
6088,False
6089,False
6090,False
6091,False
6092,False
6093,False
6094,False
6095,False
6096,False
6097,False
6098,False
6099,False
6100,False
6101,False
6102,False
6103,False
6104,False
6105,False
6106,False
6107,False
6108,False
6109,True
6110,True
6111,False
6112,False
6113,False
6114,True
6115,False
6116,False
6117,True
6118,True
6119,False
6120,False
6121,False
6122,True
6123,False
6124,False
6125,False
6126,False
6127,False
6128,False
6129,False
6130,False
6131,False
6132,False
6133,False
6134,False
6135,False
6136,False
6137,False
6138,True
6139,True
6140,False
6141,False
6142,False
6143,True
6144,False
6145,True
6146,False
6147,True
6148,False
6149,True
6150,True
6151,True
6152,True
6153,True
6154,True
6155,False
6156,False
6157,True
6158,True
6159,False
6160,False
6161,False
6162,True
6163,True
6164,True
6165,True
6166,False
6167,False
6168,False
6169,False
6170,True
6171,False
6172,True
6173,True
6174,True
6175,False
6176,True
6177,False
6178,False
6179,True
6180,False
6181,False
6182,True
6183,False
6184,False
6185,False
6186,True
6187,False
6188,False
6189,False
6190,True
6191,False
6192,True
6193,False
6194,False
6195,False
6196,False
6197,False
6198,False
6199,True
6200,False
6201,False
6202,False
6203,False
6204,False
6205,False
6206,False
6207,False
6208,True
6209,False
6210,False
6211,False
6212,False
6213,False
6214,False
6215,False
6216,False
6217,False
6218,False
6219,False
6220,False
6221,False
6222,False
6223,False
6224,False
6225,True
6226,False
6227,False
6228,False
6229,True
6230,True
6231,True
6232,False
6233,True
6234,True
6235,True
6236,False
6237,True
6238,False
6239,True
6240,True
6241,False
6242,False
6243,True
6244,False
6245,False
6246,True
6247,False
6248,False
6249,False
6250,True
6251,False
6252,False
6253,False
6254,False
6255,False
6256,False
6257,True
6258,True
6259,True
6260,True
6261,True
6262,False
6263,False
6264,False
6265,False
6266,False
6267,False
6268,False
6269,False
6270,False
6271,False
6272,False
6273,False
6274,False
6275,False
6276,False
6277,True
6278,True
6279,False
6280,False
6281,False
6282,False
6283,False
6284,False
6285,False
6286,False
6287,False
6288,False
6289,False
6290,False
6291,True
6292,True
6293,False
6294,False
6295,False
6296,False
6297,False
6298,False
6299,False
6300,False
6301,False
6302,False
6303,False
6304,False
6305,False
6306,False
6307,False
6308,False
6309,False
6310,False
6311,False
6312,False
6313,False
6314,False
6315,False
6316,False
6317,False
6318,True
6319,False
6320,True
6321,False
6322,False
6323,False
6324,False
6325,True
6326,False
6327,False
6328,True
6329,True
6330,False
6331,False
6332,False
6333,True
6334,True
6335,True
6336,True
6337,True
6338,False
6339,True
6340,False
6341,False
6342,False
6343,False
6344,False
6345,True
6346,False
6347,False
6348,False
6349,False
6350,False
6351,False
6352,False
6353,False
6354,False
6355,False
6356,False
6357,True
6358,False
6359,False
6360,True
6361,False
6362,False
6363,False
6364,False
6365,True
6366,True
6367,True
6368,False
6369,False
6370,False
6371,False
6372,False
6373,False
6374,False
6375,False
6376,False
6377,True
6378,False
6379,False
6380,False
6381,False
6382,False
6383,False
6384,False
6385,False
6386,False
6387,False
6388,False
6389,True
6390,False
6391,False
6392,False
6393,True
6394,True
6395,False
6396,False
6397,False
6398,False
6399,True
6400,False
6401,False
6402,False
6403,False
6404,False
6405,False
6406,False
6407,False
6408,False
6409,False
6410,False
6411,False
6412,False
6413,False
6414,False
6415,False
6416,False
6417,False
6418,False
6419,False
6420,False
6421,False
6422,False
6423,False
6424,False
6425,True
6426,False
6427,False
6428,True
6429,False
6430,True
6431,False
6432,False
6433,True
6434,True
6435,True
6436,True
6437,True
6438,False
6439,False
6440,False
6441,False
6442,False
6443,True
6444,True
6445,True
6446,False
6447,False
6448,False
6449,False
6450,False
6451,False
6452,False
6453,False
6454,False
6455,False
6456,True
6457,False
6458,False
6459,False
6460,True
6461,False
6462,False
6463,False
6464,True
6465,False
6466,False
6467,False
6468,False
6469,True
6470,True
6471,False
6472,False
6473,True
6474,False
6475,True
6476,False
6477,False
6478,True
6479,True
6480,True
6481,True
6482,True
6483,True
6484,False
6485,False
6486,False
6487,True
6488,True
6489,False
6490,False
6491,False
6492,True
6493,False
6494,False
6495,False
6496,False
6497,False
6498,False
6499,True
6500,False
6501,False
6502,True
6503,False
6504,False
6505,False
6506,False
6507,False
6508,True
6509,False
6510,False
6511,False
6512,False
6513,False
6514,False
6515,False
6516,False
6517,False
6518,True
6519,True
6520,False
6521,False
6522,False
6523,False
6524,False
6525,False
6526,False
6527,True
6528,True
6529,False
6530,True
6531,False
6532,False
6533,False
6534,False
6535,False
6536,False
6537,False
6538,False
6539,False
6540,False
6541,False
6542,True
6543,False
6544,True
6545,True
6546,False
6547,False
6548,False
6549,False
6550,False
6551,False
6552,False
6553,False
6554,False
6555,True
6556,False
6557,False
6558,False
6559,True
6560,True
6561,False
6562,False
6563,False
6564,False
6565,False
6566,False
6567,True
6568,False
6569,True
6570,False
6571,False
6572,False
6573,False
6574,False
6575,False
6576,False
6577,False
6578,False
6579,False
6580,False
6581,False
6582,False
6583,False
6584,False
6585,False
6586,False
6587,False
6588,False
6589,False
6590,False
6591,False
6592,False
6593,False
6594,False
6595,False
6596,True
6597,False
6598,True
6599,False
6600,False
6601,False
6602,False
6603,False
6604,False
6605,False
6606,True
6607,False
6608,False
6609,False
6610,False
6611,False
6612,False
6613,True
6614,False
6615,False
6616,False
6617,False
6618,False
6619,False
6620,False
6621,False
6622,False
6623,True
6624,True
6625,False
6626,False
6627,False
6628,False
6629,False
6630,False
6631,False
6632,False
6633,True
6634,True
6635,False
6636,False
6637,True
6638,True
6639,True
6640,False
6641,True
6642,True
6643,False
6644,True
6645,False
6646,False
6647,False
6648,False
6649,False
6650,False
6651,False
6652,False
6653,True
6654,False
6655,False
6656,False
6657,True
6658,False
6659,True
6660,False
6661,False
6662,False
6663,False
6664,True
6665,True
6666,False
6667,True
6668,True
6669,True
6670,True
6671,True
6672,True
6673,False
6674,False
6675,False
6676,False
6677,False
6678,False
6679,False
6680,False
6681,False
6682,False
6683,True
6684,False
6685,False
6686,False
6687,False
6688,False
6689,True
6690,False
6691,False
6692,True
6693,True
6694,False
6695,True
6696,True
6697,False
6698,False
6699,True
6700,False
6701,True
6702,False
6703,True
6704,True
6705,False
6706,True
6707,False
6708,False
6709,False
6710,True
6711,True
6712,False
6713,False
6714,False
6715,False
6716,False
6717,False
6718,False
6719,False
6720,False
6721,False
6722,False
6723,False
6724,False
6725,False
6726,False
6727,False
6728,False
6729,False
6730,False
6731,False
6732,True
6733,True
6734,True
6735,False
6736,True
6737,False
6738,True
6739,False
6740,False
6741,False
6742,True
6743,True
6744,False
6745,False
6746,True
6747,False
6748,False
6749,False
6750,True
6751,True
6752,False
6753,True
6754,False
6755,True
6756,False
6757,False
6758,False
6759,False
6760,False
6761,False
6762,False
6763,False
6764,False
6765,False
6766,False
6767,False
6768,False
6769,False
6770,False
6771,False
6772,False
6773,False
6774,False
6775,False
6776,False
6777,False
6778,True
6779,False
6780,True
6781,False
6782,False
6783,False
6784,False
6785,False
6786,False
6787,False
6788,False
6789,False
6790,False
6791,False
6792,False
6793,False
6794,False
6795,True
6796,False
6797,False
6798,False
6799,False
6800,True
6801,True
6802,False
6803,True
6804,True
6805,True
6806,False
6807,False
6808,True
6809,True
6810,False
6811,False
6812,False
6813,False
6814,False
6815,True
6816,False
6817,True
6818,True
6819,True
6820,False
6821,True
6822,False
6823,False
6824,False
6825,False
6826,True
6827,False
6828,True
6829,True
6830,False
6831,True
6832,True
6833,False
6834,True
6835,True
6836,False
6837,False
6838,True
6839,True
6840,False
6841,True
6842,True
6843,True
6844,True
6845,False
6846,True
6847,False
6848,False
6849,False
6850,False
6851,False
6852,False
6853,True
6854,True
6855,True
6856,False
6857,True
6858,False
6859,True
6860,False
6861,False
6862,True
6863,False
6864,True
6865,True
6866,True
6867,False
6868,True
6869,True
6870,False
6871,True
6872,True
6873,True
6874,False
6875,True
6876,True
6877,False
6878,True
6879,True
6880,True
6881,False
6882,False
6883,False
6884,False
6885,False
6886,False
6887,False
6888,True
6889,False
6890,True
6891,False
6892,False
6893,True
6894,False
6895,False
6896,False
6897,False
6898,False
6899,False
6900,False
6901,False
6902,False
6903,False
6904,True
6905,False
6906,False
6907,False
6908,False
6909,False
6910,False
6911,False
6912,True
6913,False
6914,False
6915,True
6916,True
6917,True
6918,True
6919,False
6920,False
6921,False
6922,False
6923,False
6924,False
6925,False
6926,False
6927,False
6928,True
6929,False
6930,False
6931,False
6932,True
6933,True
6934,False
6935,False
6936,False
6937,True
6938,True
6939,False
6940,True
6941,True
6942,False
6943,False
6944,False
6945,False
6946,False
6947,False
6948,False
6949,False
6950,True
6951,False
6952,True
6953,False
6954,True
6955,True
6956,True
6957,False
6958,False
6959,True
6960,False
6961,False
6962,True
6963,False
6964,False
6965,True
6966,False
6967,True
6968,False
6969,False
6970,False
6971,False
6972,False
6973,False
6974,False
6975,False
6976,False
6977,False
6978,False
6979,False
6980,False
6981,False
6982,False
6983,False
6984,False
6985,False
6986,False
6987,False
6988,False
6989,False
6990,False
6991,False
6992,False
6993,False
6994,False
6995,False
6996,False
6997,False
6998,False
6999,False
7000,False
7001,False
7002,False
7003,False
7004,False
7005,False
7006,False
7007,False
7008,False
7009,False
7010,False
7011,False
7012,False
7013,False
7014,False
7015,False
7016,False
7017,False
7018,False
7019,False
7020,False
7021,False
7022,False
7023,False
7024,False
7025,False
7026,False
7027,False
7028,False
7029,False
7030,False
7031,False
7032,False
7033,False
7034,True
7035,False
7036,False
7037,False
7038,True
7039,False
7040,True
7041,False
7042,False
7043,False
7044,False
7045,False
7046,False
7047,True
7048,False
7049,True
7050,False
7051,True
7052,False
7053,True
7054,False
7055,False
7056,True
7057,False
7058,True
7059,False
7060,True
7061,True
7062,False
7063,False
7064,True
7065,False
7066,False
7067,False
7068,False
7069,False
7070,False
7071,False
7072,False
7073,True
7074,True
7075,False
7076,False
7077,False
7078,False
7079,False
7080,False
7081,True
7082,False
7083,True
7084,True
7085,False
7086,False
7087,True
7088,False
7089,False
7090,False
7091,False
7092,True
7093,False
7094,False
7095,False
7096,False
7097,False
7098,False
7099,False
7100,False
7101,True
7102,False
7103,False
7104,False
7105,False
7106,False
7107,False
7108,False
7109,False
7110,False
7111,False
7112,False
7113,False
7114,True
7115,False
7116,True
7117,True
7118,False
7119,False
7120,True
7121,True
7122,False
7123,True
7124,False
7125,False
7126,False
7127,False
7128,False
7129,True
7130,True
7131,False
7132,False
7133,True
7134,False
7135,True
7136,False
7137,False
7138,True
7139,False
7140,True
7141,True
7142,False
7143,False
7144,False
7145,False
7146,False
7147,False
7148,False
7149,False
7150,False
7151,False
7152,False
7153,True
7154,True
7155,False
7156,True
7157,True
7158,True
7159,False
7160,True
7161,True
7162,False
7163,True
7164,False
7165,False
7166,True
7167,True
7168,True
7169,True
7170,False
7171,True
7172,True
7173,True
7174,True
7175,False
7176,True
7177,False
7178,False
7179,False
7180,True
7181,True
7182,True
7183,True
7184,True
7185,True
7186,False
7187,False
7188,True
7189,True
7190,True
7191,False
7192,False
7193,False
7194,False
7195,False
7196,False
7197,False
7198,False
7199,True
7200,False
7201,False
7202,True
7203,True
7204,False
7205,False
7206,False
7207,False
7208,True
7209,False
7210,False
7211,True
7212,False
7213,False
7214,True
7215,False
7216,False
7217,True
7218,False
7219,False
7220,True
7221,True
7222,True
7223,False
7224,True
7225,True
7226,True
7227,True
7228,True
7229,False
7230,True
7231,True
7232,True
7233,True
7234,True
7235,False
7236,False
7237,False
7238,False
7239,False
7240,False
7241,False
7242,False
7243,False
7244,False
7245,False
7246,True
7247,False
7248,False
7249,True
7250,False
7251,True
7252,True
7253,False
7254,False
7255,True
7256,True
7257,True
7258,False
7259,True
7260,False
7261,False
7262,True
7263,True
7264,True
7265,True
7266,False
7267,False
7268,True
7269,True
7270,False
7271,True
7272,True
7273,False
7274,True
7275,True
7276,True
7277,True
7278,True
7279,True
7280,False
7281,False
7282,False
7283,False
7284,False
7285,False
7286,False
7287,False
7288,False
7289,False
7290,False
7291,False
7292,False
7293,True
7294,True
7295,False
7296,True
7297,False
7298,False
7299,False
7300,False
7301,False
7302,False
7303,False
7304,False
7305,True
7306,True
7307,False
7308,True
7309,False
7310,False
7311,True
7312,True
7313,False
7314,False
7315,False
7316,False
7317,True
7318,True
7319,False
7320,False
7321,False
7322,True
7323,False
7324,False
7325,False
7326,False
7327,False
7328,False
7329,False
7330,False
7331,False
7332,True
7333,False
7334,False
7335,True
7336,False
7337,False
7338,False
7339,True
7340,False
7341,False
7342,True
7343,True
7344,True
7345,False
7346,True
7347,False
7348,False
7349,False
7350,False
7351,False
7352,False
7353,False
7354,False
7355,False
7356,False
7357,False
7358,False
7359,False
7360,False
7361,True
7362,False
7363,False
7364,False
7365,False
7366,False
7367,False
7368,False
7369,False
7370,True
7371,True
7372,False
7373,False
7374,False
7375,False
7376,True
7377,False
7378,True
7379,False
7380,True
7381,False
7382,True
7383,False
7384,True
7385,False
7386,True
7387,True
7388,True
7389,True
7390,True
7391,True
7392,False
7393,False
7394,True
7395,True
7396,True
7397,False
7398,False
7399,False
7400,True
7401,True
7402,False
7403,False
7404,False
7405,False
7406,False
7407,True
7408,False
7409,True
7410,True
7411,False
7412,False
7413,False
7414,False
7415,False
7416,False
7417,False
7418,False
7419,False
7420,False
7421,False
7422,False
7423,False
7424,False
7425,False
7426,False
7427,False
7428,False
7429,False
7430,False
7431,False
7432,True
7433,False
7434,True
7435,False
7436,False
7437,False
7438,False
7439,False
7440,True
7441,False
7442,False
7443,False
7444,False
7445,True
7446,False
7447,True
7448,True
7449,False
7450,False
7451,False
7452,False
7453,False
7454,False
7455,False
7456,False
7457,False
7458,False
7459,False
7460,True
7461,False
7462,False
7463,False
7464,False
7465,False
7466,False
7467,False
7468,False
7469,False
7470,False
7471,False
7472,True
7473,False
7474,False
7475,False
7476,True
7477,False
7478,False
7479,False
7480,False
7481,True
7482,False
7483,False
7484,False
7485,True
7486,True
7487,False
7488,True
7489,False
7490,False
7491,False
7492,False
7493,True
7494,True
7495,False
7496,False
7497,False
7498,False
7499,False
7500,False
7501,False
7502,True
7503,True
7504,True
7505,True
7506,False
7507,False
7508,False
7509,False
7510,False
7511,False
7512,False
7513,False
7514,False
7515,False
7516,True
7517,False
7518,False
7519,False
7520,False
7521,True
7522,True
7523,False
7524,False
7525,False
7526,True
7527,False
7528,True
7529,True
7530,False
7531,True
7532,True
7533,False
7534,False
7535,False
7536,False
7537,False
7538,False
7539,False
7540,False
7541,False
7542,False
7543,False
7544,False
7545,False
7546,False
7547,False
7548,False
7549,False
7550,False
7551,False
7552,False
7553,False
7554,False
7555,False
7556,False
7557,False
7558,False
7559,False
7560,False
7561,False
7562,False
7563,False
7564,False
7565,False
7566,False
7567,False
7568,False
7569,False
7570,False
7571,False
7572,False
7573,False
7574,False
7575,False
7576,False
7577,False
7578,False
7579,False
7580,False
7581,True
7582,False
7583,False
7584,False
7585,False
7586,False
7587,False
7588,False
7589,False
7590,False
7591,False
7592,False
7593,False
7594,False
7595,False
7596,False
7597,False
7598,False
7599,False
7600,False
7601,False
7602,False
7603,False
7604,False
7605,False
7606,False
7607,False
7608,False
7609,False
7610,False
7611,False
7612,False
7613,False
7614,False
7615,False
7616,False
7617,False
7618,False
7619,False
7620,False
7621,False
7622,True
7623,False
7624,False
7625,False
7626,False
7627,False
7628,False
7629,True
7630,False
7631,False
7632,False
7633,False
7634,False
7635,False
7636,False
7637,False
7638,False
7639,False
7640,False
7641,False
7642,True
7643,False
7644,False
7645,False
7646,False
7647,False
7648,False
7649,False
7650,False
7651,False
7652,True
7653,False
7654,False
7655,False
7656,False
7657,False
7658,False
7659,False
7660,False
7661,False
7662,False
7663,True
7664,False
7665,False
7666,False
7667,False
7668,False
7669,False
7670,False
7671,False
7672,False
7673,False
7674,False
7675,False
7676,False
7677,False
7678,False
7679,True
7680,False
7681,True
7682,False
7683,False
7684,False
7685,False
7686,False
7687,False
7688,False
7689,False
7690,False
7691,True
7692,False
7693,False
7694,True
7695,False
7696,False
7697,False
7698,False
7699,False
7700,False
7701,False
7702,True
7703,True
7704,False
7705,False
7706,False
7707,False
7708,False
7709,False
7710,True
7711,False
7712,True
7713,True
7714,True
7715,False
7716,False
7717,False
7718,False
7719,True
7720,True
7721,False
7722,False
7723,False
7724,True
7725,False
7726,True
7727,False
7728,True
7729,False
7730,True
7731,False
7732,True
7733,False
7734,False
7735,True
7736,False
7737,True
7738,False
7739,False
7740,False
7741,False
7742,False
7743,False
7744,False
7745,True
7746,False
7747,True
7748,True
7749,False
7750,False
7751,False
7752,False
7753,False
7754,False
7755,False
7756,False
7757,True
7758,False
7759,True
7760,False
7761,False
7762,False
7763,False
7764,False
7765,False
7766,False
7767,False
7768,False
7769,False
7770,False
7771,False
7772,False
7773,False
7774,False
7775,True
7776,False
7777,False
7778,True
7779,False
7780,False
7781,False
7782,False
7783,False
7784,False
7785,False
7786,False
7787,True
7788,False
7789,False
7790,True
7791,False
7792,False
7793,False
7794,False
7795,False
7796,False
7797,False
7798,False
7799,False
7800,True
7801,False
7802,False
7803,False
7804,True
7805,False
7806,False
7807,False
7808,False
7809,False
7810,False
7811,False
7812,False
7813,False
7814,False
7815,False
7816,False
7817,False
7818,False
7819,False
7820,False
7821,False
7822,False
7823,False
7824,False
7825,False
7826,False
7827,True
7828,False
7829,False
7830,False
7831,False
7832,True
7833,False
7834,False
7835,False
7836,False
7837,False
7838,False
7839,False
7840,False
7841,False
7842,False
7843,True
7844,False
7845,False
7846,False
7847,False
7848,False
7849,False
7850,False
7851,False
7852,False
7853,False
7854,True
7855,False
7856,False
7857,False
7858,False
7859,False
7860,False
7861,False
7862,True
7863,False
7864,False
7865,False
7866,False
7867,False
7868,False
7869,False
7870,False
7871,False
7872,False
7873,True
7874,True
7875,False
7876,False
7877,False
7878,True
7879,False
7880,False
7881,False
7882,True
7883,False
7884,True
7885,False
7886,False
7887,False
7888,True
7889,False
7890,False
7891,True
7892,False
7893,True
7894,False
7895,False
7896,False
7897,True
7898,True
7899,False
7900,False
7901,True
7902,False
7903,False
7904,False
7905,False
7906,False
7907,False
7908,False
7909,False
7910,False
7911,False
7912,False
7913,False
7914,False
7915,False
7916,False
7917,False
7918,False
7919,False
7920,False
7921,False
7922,False
7923,False
7924,False
7925,False
7926,False
7927,False
7928,False
7929,False
7930,False
7931,False
7932,False
7933,False
7934,False
7935,False
7936,False
7937,False
7938,False
7939,False
7940,False
7941,False
7942,False
7943,False
7944,False
7945,False
7946,False
7947,False
7948,False
7949,False
7950,False
7951,False
7952,False
7953,False
7954,False
7955,False
7956,False
7957,False
7958,False
7959,False
7960,False
7961,False
7962,False
7963,False
7964,False
7965,False
7966,False
7967,False
7968,False
7969,False
7970,False
7971,False
7972,False
7973,False
7974,False
7975,False
7976,False
7977,False
7978,False
7979,False
7980,False
7981,True
7982,False
7983,False
7984,False
7985,False
7986,False
7987,False
7988,False
7989,False
7990,False
7991,False
7992,False
7993,False
7994,True
7995,False
7996,False
7997,False
7998,False
7999,False
8000,False
8001,False
8002,False
8003,False
8004,False
8005,True
8006,False
8007,True
8008,False
8009,True
8010,False
8011,True
8012,False
8013,False
8014,False
8015,False
8016,False
8017,True
8018,False
8019,True
8020,False
8021,False
8022,False
8023,False
8024,False
8025,False
8026,False
8027,False
8028,False
8029,False
8030,False
8031,False
8032,False
8033,False
8034,False
8035,False
8036,False
8037,False
8038,False
8039,False
8040,False
8041,False
8042,False
8043,False
8044,False
8045,False
8046,False
8047,False
8048,False
8049,False
8050,False
8051,False
8052,False
8053,False
8054,False
8055,True
8056,False
8057,True
8058,False
8059,False
8060,True
8061,False
8062,True
8063,False
8064,False
8065,True
8066,True
8067,True
8068,True
8069,True
8070,True
8071,False
8072,True
8073,False
8074,False
8075,False
8076,True
8077,False
8078,True
8079,True
8080,True
8081,True
8082,False
8083,False
8084,False
8085,False
8086,False
8087,False
8088,False
8089,False
8090,False
8091,True
8092,False
8093,True
8094,True
8095,False
8096,False
8097,True
8098,False
8099,False
8100,False
8101,False
8102,False
8103,True
8104,False
8105,True
8106,True
8107,False
8108,False
8109,True
8110,True
8111,False
8112,True
8113,True
8114,True
8115,False
8116,False
8117,False
8118,False
8119,True
8120,False
8121,False
8122,False
8123,False
8124,False
8125,False
8126,False
8127,False
8128,False
8129,False
8130,False
8131,False
8132,False
8133,False
8134,False
8135,False
8136,False
8137,True
8138,False
8139,True
8140,True
8141,False
8142,False
8143,False
8144,False
8145,True
8146,False
8147,True
8148,True
8149,False
8150,True
8151,True
8152,False
8153,False
8154,True
8155,True
8156,False
8157,False
8158,False
8159,False
8160,True
8161,True
8162,False
8163,False
8164,False
8165,True
8166,False
8167,False
8168,False
8169,True
8170,False
8171,False
8172,False
8173,False
8174,False
8175,False
8176,False
8177,False
8178,False
8179,False
8180,False
8181,False
8182,False
8183,False
8184,False
8185,False
8186,False
8187,False
8188,False
8189,False
8190,False
8191,False
8192,False
8193,False
8194,False
8195,False
8196,False
8197,False
8198,False
8199,False
8200,False
8201,False
8202,False
8203,False
8204,False
8205,False
8206,True
8207,False
8208,False
8209,True
8210,True
8211,False
8212,False
8213,False
8214,False
8215,False
8216,False
8217,True
8218,True
8219,False
8220,False
8221,False
8222,False
8223,True
8224,False
8225,True
8226,False
8227,False
8228,False
8229,False
8230,False
8231,False
8232,True
8233,False
8234,False
8235,False
8236,False
8237,False
8238,False
8239,False
8240,False
8241,True
8242,True
8243,True
8244,False
8245,False
8246,False
8247,False
8248,False
8249,False
8250,False
8251,False
8252,False
8253,False
8254,False
8255,False
8256,False
8257,False
8258,False
8259,False
8260,False
8261,False
8262,True
8263,False
8264,False
8265,False
8266,False
8267,False
8268,False
8269,False
8270,False
8271,False
8272,False
8273,False
8274,False
8275,False
8276,False
8277,False
8278,True
8279,False
8280,True
8281,False
8282,True
8283,True
8284,False
8285,False
8286,False
8287,False
8288,False
8289,False
8290,False
8291,False
8292,False
8293,False
8294,False
8295,False
8296,False
8297,False
8298,False
8299,False
8300,False
8301,False
8302,False
8303,False
8304,False
8305,False
8306,False
8307,False
8308,False
8309,False
8310,False
8311,False
8312,False
8313,False
8314,False
8315,False
8316,False
8317,False
8318,True
8319,True
8320,False
8321,False
8322,True
8323,False
8324,False
8325,False
8326,False
8327,False
8328,True
8329,True
8330,True
8331,True
8332,True
8333,True
8334,True
8335,False
8336,False
8337,True
8338,True
8339,True
8340,True
8341,True
8342,True
8343,False
8344,True
8345,True
8346,True
8347,False
8348,True
8349,True
8350,False
8351,True
8352,False
8353,False
8354,True
8355,True
8356,True
8357,False
8358,True
8359,True
8360,False
8361,False
8362,False
8363,False
8364,False
8365,False
8366,False
8367,False
8368,False
8369,False
8370,False
8371,False
8372,False
8373,False
8374,False
8375,False
8376,False
8377,False
8378,False
8379,False
8380,False
8381,False
8382,False
8383,False
8384,True
8385,False
8386,False
8387,False
8388,False
8389,True
8390,True
8391,False
8392,False
8393,True
8394,False
8395,False
8396,False
8397,False
8398,False
8399,False
8400,False
8401,False
8402,False
8403,False
8404,False
8405,False
8406,False
8407,False
8408,False
8409,False
8410,False
8411,False
8412,False
8413,False
8414,True
8415,False
8416,False
8417,False
8418,False
8419,False
8420,False
8421,False
8422,False
8423,False
8424,False
8425,True
8426,False
8427,False
8428,False
8429,False
8430,False
8431,True
8432,False
8433,False
8434,False
8435,True
8436,False
8437,False
8438,False
8439,False
8440,False
8441,False
8442,False
8443,False
8444,False
8445,False
8446,False
8447,False
8448,False
8449,False
8450,False
8451,False
8452,False
8453,False
8454,False
8455,False
8456,False
8457,False
8458,False
8459,False
8460,False
8461,False
8462,False
8463,False
8464,False
8465,False
8466,False
8467,False
8468,False
8469,False
8470,False
8471,False
8472,False
8473,False
8474,False
8475,False
8476,False
8477,False
8478,False
8479,False
8480,False
8481,False
8482,False
8483,False
8484,False
8485,False
8486,False
8487,False
8488,True
8489,True
8490,True
8491,False
8492,False
8493,False
8494,False
8495,True
8496,False
8497,False
8498,False
8499,True
8500,False
8501,True
8502,True
8503,False
8504,True
8505,True
8506,True
8507,False
8508,False
8509,True
8510,True
8511,False
8512,False
8513,False
8514,False
8515,False
8516,False
8517,False
8518,False
8519,False
8520,False
8521,False
8522,False
8523,False
8524,False
8525,False
8526,False
8527,False
8528,False
8529,False
8530,False
8531,False
8532,False
8533,False
8534,False
8535,False
8536,False
8537,False
8538,False
8539,False
8540,False
8541,False
8542,False
8543,False
8544,False
8545,False
8546,False
8547,False
8548,True
8549,False
8550,False
8551,False
8552,False
8553,False
8554,False
8555,False
8556,True
8557,False
8558,False
8559,False
8560,False
8561,False
8562,True
8563,False
8564,False
8565,True
8566,True
8567,True
8568,True
8569,False
8570,False
8571,False
8572,False
8573,True
8574,False
8575,True
8576,True
8577,True
8578,True
8579,True
8580,True
8581,True
8582,False
8583,True
8584,False
8585,False
8586,False
8587,False
8588,True
8589,False
8590,False
8591,False
8592,False
8593,True
8594,False
8595,False
